<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DBC,D,19950821,000000,14.3443,14.3443,14.3443,14.3443,27356.250000875403,0
DBC,D,19950822,000000,14.3443,14.3443,14.3443,14.3443,40256.2500012882,0
DBC,D,19950823,000000,14.303,14.303,14.303,14.303,14053.125000449701,0
DBC,D,19950824,000000,14.303,14.303,14.303,14.303,72441.6666689848,0
DBC,D,19950825,000000,14.3443,14.3443,14.3443,14.3443,34013.541667755104,0
DBC,D,19950828,000000,14.0342,14.0342,14.0342,14.0342,32237.500001031603,0
DBC,D,19950829,000000,13.5533,13.5533,13.5533,13.5533,52382.29166834291,0
DBC,D,19950830,000000,13.2019,13.2019,13.2019,13.2019,144454.16667128922,0
DBC,D,19950831,000000,13.2019,13.2019,13.2019,13.2019,34769.791667779304,0
DBC,D,19950901,000000,13.0675,13.0675,13.0675,13.0675,27891.666667559202,0
DBC,D,19950904,000000,13.2019,13.2019,13.2019,13.2019,56812.50000181801,0
DBC,D,19950905,000000,13.7722,13.7722,13.7722,13.7722,30854.166667654,0
DBC,D,19950906,000000,13.8586,13.8586,13.8586,13.8586,33655.2083344103,0
DBC,D,19950907,000000,13.7722,13.7722,13.7722,13.7722,24791.666667460002,0
DBC,D,19950908,000000,13.9478,13.9478,13.9478,13.9478,39250.000001256005,0
DBC,D,19950911,000000,14.0803,14.0803,14.0803,14.0803,78755.2083358535,0
DBC,D,19950912,000000,14.52,14.52,14.52,14.52,126431.25000404581,0
DBC,D,19950913,000000,14.52,14.52,14.52,14.52,147196.8750047103,0
DBC,D,19950914,000000,15.1824,15.1824,15.1824,15.1824,191680.20833946712,0
DBC,D,19950915,000000,15.6221,15.6221,15.6221,15.6221,169795.83333876682,0
DBC,D,19950918,000000,15.049,15.049,15.049,15.049,167248.9583386853,0
DBC,D,19950919,000000,15.0077,15.0077,15.0077,15.0077,78198.9583358357,0
DBC,D,19950920,000000,15.7104,15.7104,15.7104,15.7104,163693.75000523822,0
DBC,D,19950921,000000,15.7104,15.7104,15.7104,15.7104,173333.33333888,0
DBC,D,19950922,000000,15.3984,15.3984,15.3984,15.3984,55093.750001763,0
DBC,D,19950925,000000,15.049,15.049,15.049,15.049,27543.750000881402,0
DBC,D,19950926,000000,14.9597,14.9597,14.9597,14.9597,15438.541667160702,0
DBC,D,19950927,000000,14.9597,14.9597,14.9597,14.9597,48825.0000015624,0
DBC,D,19950928,000000,14.9597,14.9597,14.9597,14.9597,79471.8750025431,0
DBC,D,19950929,000000,15.3984,15.3984,15.3984,15.3984,96543.7500030894,0
DBC,D,19951002,000000,15.4474,15.4474,15.4474,15.4474,55031.25000176101,0
DBC,D,19951003,000000,15.1824,15.1824,15.1824,15.1824,87044.79166945211,0
DBC,D,19951004,000000,14.9597,14.9597,14.9597,14.9597,35120.8333344572,0
DBC,D,19951005,000000,14.52,14.52,14.52,14.52,49960.4166682654,0
DBC,D,19951006,000000,14.9597,14.9597,14.9597,14.9597,61255.20833529351,0
DBC,D,19951009,000000,14.7427,14.7427,14.7427,14.7427,64679.166668736405,0
DBC,D,19951010,000000,14.52,14.52,14.52,14.52,56092.70833512831,0
DBC,D,19951011,000000,14.3443,14.3443,14.3443,14.3443,16970.833333876402,0
DBC,D,19951012,000000,14.52,14.52,14.52,14.52,28887.500000924403,0
DBC,D,19951013,000000,14.3443,14.3443,14.3443,14.3443,18962.5000006068,0
DBC,D,19951016,000000,14.9597,14.9597,14.9597,14.9597,38929.1666679124,0
DBC,D,19951017,000000,15.0941,15.0941,15.0941,15.0941,29116.6666675984,0
DBC,D,19951018,000000,15.1824,15.1824,15.1824,15.1824,71368.7500022838,0
DBC,D,19951019,000000,15.1824,15.1824,15.1824,15.1824,26644.7916675193,0
DBC,D,19951020,000000,14.52,14.52,14.52,14.52,23619.7916674225,0
DBC,D,19951023,000000,14.9597,14.9597,14.9597,14.9597,24761.458334125702,0
DBC,D,19951024,000000,14.9597,14.9597,14.9597,14.9597,29911.458334290503,0
DBC,D,19951025,000000,15.0941,15.0941,15.0941,15.0941,25740.6250008237,0
DBC,D,19951026,000000,15.1824,15.1824,15.1824,15.1824,29442.708334275503,0
DBC,D,19951027,000000,15.0941,15.0941,15.0941,15.0941,37265.6250011925,0
DBC,D,19951030,000000,14.9597,14.9597,14.9597,14.9597,35990.625001151704,0
