<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CIE,D,20050926,000000,16.0679,16.1277,16.0679,16.0679,26481.211206132604,0
CIE,D,20050927,000000,16.0679,16.2435,16.0679,16.1277,27229.145114157003,0
CIE,D,20050928,000000,16.008,16.1827,16.008,16.1827,7649.229884836801,0
CIE,D,20050929,000000,16.1827,16.1827,16.008,16.1827,8648.8922411298,0
CIE,D,20050930,000000,16.0679,16.3574,16.008,16.2435,59943.48419367301,0
CIE,D,20051003,000000,16.4771,16.9415,16.3574,16.4771,111343.73993931661,0
CIE,D,20051004,000000,16.6519,16.8276,16.5312,16.8276,73854.8476990188,0
CIE,D,20051005,000000,16.8276,16.8874,16.593,16.8276,33256.12499904061,0
CIE,D,20051006,000000,16.6519,16.9415,16.3574,16.7069,56347.80746963881,0
CIE,D,20051007,000000,16.593,17.1162,16.593,16.8874,74481.57902083981,0
CIE,D,20051010,000000,16.9415,17.2909,16.7069,16.8276,77546.8649402916,0
CIE,D,20051011,000000,16.8874,17.1162,16.7069,16.9415,61482.86063041021,0
CIE,D,20051012,000000,17.1162,17.2909,16.6519,16.8874,71553.0344806944,0
CIE,D,20051013,000000,16.8874,16.8874,16.593,16.7677,21593.742815469002,0
CIE,D,20051014,000000,16.4771,16.9415,16.008,16.9415,12010.4511490788,0
CIE,D,20051017,000000,17.2909,17.2909,16.7069,17.0033,47619.14942391361,0
CIE,D,20051018,000000,17.1162,17.178,16.8874,17.0033,126079.69539866161,0
CIE,D,20051019,000000,16.9415,17.0033,16.7677,17.0033,79633.20689425441,0
CIE,D,20051020,000000,17.0033,17.7012,16.7677,17.6471,208264.37212042863,0
CIE,D,20051021,000000,17.6471,18.5816,17.6471,18.2862,223547.29309699923,0
CIE,D,20051024,000000,18.2263,18.5816,18.2263,18.4068,169981.96551233763,0
CIE,D,20051025,000000,18.346,18.5816,18.346,18.4068,95587.4037328746,0
CIE,D,20051026,000000,18.346,19.0459,18.346,18.6955,190124.3850519864,0
CIE,D,20051027,000000,18.4068,18.5816,17.761,18.346,227597.73849918123,0
CIE,D,20051028,000000,17.9358,18.346,17.8228,18.346,50921.660918071204,0
CIE,D,20051031,000000,18.2862,18.5816,18.1105,18.2263,156665.2198230666,0
CIE,D,20051102,000000,17.9358,18.5207,17.8759,18.0506,27851.732757817204,0
CIE,D,20051103,000000,18.2263,18.2263,17.5274,18.2263,579108.0287189257,0
CIE,D,20051104,000000,18.2862,18.5816,17.9975,18.5816,192476.95832778062,0
CIE,D,20051107,000000,18.6955,19.8056,18.5816,19.8056,341759.17958784185,0
CIE,D,20051108,000000,20.155,20.155,19.1665,19.4561,199620.65947699983,0
CIE,D,20051109,000000,19.4561,19.6898,19.3953,19.5701,120409.07183560681,0
CIE,D,20051110,000000,19.5701,20.0402,19.3953,19.6309,145018.37643259802,0
CIE,D,20051114,000000,19.8654,19.8654,19.516,19.6309,512380.30745648284,0
CIE,D,20051115,000000,19.6898,20.7999,19.6898,20.6792,253172.52010763882,0
CIE,D,20051116,000000,20.6792,20.74,20.101,20.101,216376.65803973482,0
CIE,D,20051117,000000,19.9803,20.4504,19.8654,20.3298,55775.9798834484,0
CIE,D,20051118,000000,20.3906,20.4504,19.9803,20.4504,104706.60344525521,0
CIE,D,20051121,000000,20.3298,21.2642,20.2159,21.1503,80733.3534459468,0
CIE,D,20051122,000000,21.0364,21.2642,20.6252,20.8607,56939.31752709301,0
CIE,D,20051123,000000,20.74,20.9148,20.4504,20.5663,49434.080458344004,0
CIE,D,20051124,000000,20.4504,20.8607,20.4504,20.7999,42025.183906833605,0
CIE,D,20051125,000000,20.74,21.325,20.74,21.325,82992.693963123,0
CIE,D,20051128,000000,21.325,21.6136,20.9148,21.3858,60280.15804423801,0
CIE,D,20051129,000000,21.5606,21.9708,21.325,21.909,115176.64223805661,0
CIE,D,20051130,000000,22.0239,22.1996,21.6745,22.0847,98555.3132155476,0
CIE,D,20051201,000000,22.1446,22.1446,21.6136,21.6745,37821.422412702006,0
