<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BMC,D,20200818,000000,2.05241,2.05241,2.00331,2.05241,10011.0549449073,0
BMC,D,20200819,000000,2.05241,2.05241,2.00331,2.05241,8022.2857141674,0
BMC,D,20200820,000000,2.05241,2.11133,2.03277,2.11133,16526.234431990702,0
BMC,D,20200821,000000,2.11133,2.15061,2.06223,2.12115,4607.8754578075,0
BMC,D,20200824,000000,2.07205,2.08187,2.01313,2.08187,6832.893772793001,0
BMC,D,20200825,000000,2.02295,2.08187,2.02295,2.06223,1464.3369963154,0
BMC,D,20200826,000000,2.02295,2.09169,2.00331,2.06223,16801.179486931702,0
BMC,D,20200827,000000,2.05241,2.06223,1.98367,2.06223,13581.267399067101,0
BMC,D,20200828,000000,2.00331,2.06223,1.98367,1.99349,14436.6520144391,0
BMC,D,20200831,000000,1.99349,2.01313,1.97385,2.01313,5721.9120878277,0
BMC,D,20200901,000000,1.96403,2.01313,1.94439,1.96403,8428.593406469101,0
BMC,D,20200902,000000,1.93457,2.13097,1.92475,2.13097,19231.897435613802,0
BMC,D,20200903,000000,2.18989,2.52378,2.16043,2.34701,141472.4688623824,0
BMC,D,20200904,000000,2.30773,2.34701,2.19971,2.29791,4078.3516482915,0
BMC,D,20200907,000000,2.27827,2.55324,2.27827,2.55324,97094.30036486841,0
BMC,D,20200908,000000,2.59252,2.74964,2.11133,2.41576,78384.7985336425,0
BMC,D,20200909,000000,2.42558,2.45504,2.21935,2.39612,17628.0512817913,0
BMC,D,20200910,000000,2.37647,2.37647,2.21935,2.28809,14735.018314801,0
BMC,D,20200911,000000,2.28809,2.29791,2.22917,2.26845,7102.7472526425,0
BMC,D,20200914,000000,2.18007,2.33719,2.18007,2.31755,7481.560439450101,0
BMC,D,20200915,000000,2.29791,2.29791,2.17025,2.22917,16294.0586078183,0
BMC,D,20200916,000000,2.23899,2.24881,2.17025,2.19971,16428.4761902339,0
BMC,D,20200917,000000,2.17025,2.22917,2.14079,2.22917,4161.8534797921,0
BMC,D,20200918,000000,2.23899,2.23899,2.14079,2.22917,4158.7985347372005,0
BMC,D,20200921,000000,2.20953,2.20953,2.06223,2.18007,10258.5054943542,0
BMC,D,20200922,000000,2.16043,2.16043,2.06223,2.14079,1304.4615384423,0
BMC,D,20200923,000000,2.08187,2.18989,2.08187,2.18007,19841.868131575502,0
BMC,D,20200924,000000,2.06223,2.25863,1.94439,2.04259,50118.4102556711,0
BMC,D,20200925,000000,2.16043,2.19971,2.01313,2.05241,15466.1684979404,0
BMC,D,20200928,000000,2.10151,2.11133,2.03277,2.10151,2825.8241757825003,0
BMC,D,20200929,000000,2.04259,2.09169,2.00331,2.09169,7122.0952379902,0
BMC,D,20200930,000000,1.97385,2.07205,1.79709,1.96403,47743.6996329955,0
BMC,D,20201001,000000,1.96403,2.04259,1.96403,2.00331,497.9560439487,0
BMC,D,20201002,000000,2.02295,2.02295,1.96403,2.01313,1496.923076901,0
BMC,D,20201005,000000,2.01313,2.01313,1.94439,2.00331,3925.6043955465,0
BMC,D,20201006,000000,2.01313,2.04259,1.97385,2.00331,13963.135530929601,0
BMC,D,20201007,000000,1.96403,2.00331,1.96403,1.96403,10597.604395448101,0
BMC,D,20201008,000000,1.96403,2.00331,1.96403,2.00331,3534.5714285193003,0
BMC,D,20201009,000000,1.9493,2.00331,1.88056,1.99349,13302.2490840529,0
BMC,D,20201012,000000,1.99349,1.99349,1.91984,1.96403,1845.1868131596,0
BMC,D,20201013,000000,1.91984,1.91984,1.82164,1.89529,18573.0476187737,0
BMC,D,20201014,000000,1.86092,1.86583,1.83146,1.86583,9641.4065932644,0
