<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
HDR,D,20200915,000000,26.6458,26.6458,25.7456,26.4656,174.997289972,0
HDR,D,20200916,000000,26.6458,26.6458,25.7456,25.7456,20.029810298,0
HDR,D,20200917,000000,26.6458,26.6458,26.6458,26.6458,23.192411924,0
HDR,D,20200918,000000,26.4656,26.4656,26.4656,26.4656,110.69105691,0
HDR,D,20200921,000000,26.2853,26.2853,25.9258,26.1051,245.628726286,0
HDR,D,20200922,000000,26.1051,26.1051,25.2049,25.2049,1926.024390234,0
HDR,D,20200923,000000,25.0256,25.0256,25.0256,25.0256,215.056910568,0
HDR,D,20200924,000000,25.7456,25.7456,23.2252,25.3851,3689.701897,0
HDR,D,20200925,000000,25.2049,25.5653,25.2049,25.5653,554.509485092,0
HDR,D,20200928,000000,25.7456,25.9258,25.5653,25.9258,777.999999996,0
HDR,D,20200929,000000,25.5653,25.5653,23.4045,25.3851,1531.753387526,0
HDR,D,20200930,000000,25.3851,25.3851,24.6651,25.3851,300.44715447,0
HDR,D,20201001,000000,25.5653,25.5653,24.8454,25.2049,540.804878046,0
HDR,D,20201002,000000,24.8454,25.5653,24.8454,25.5653,81.173441734,0
HDR,D,20201005,000000,25.5653,25.5653,25.5653,25.5653,2771.493224918,0
HDR,D,20201006,000000,25.9258,25.9258,25.7456,25.7456,5.27100271,0
HDR,D,20201007,000000,25.5653,25.5653,25.0256,25.3851,1045.766937664,0
HDR,D,20201008,000000,25.3851,25.3851,25.0256,25.0256,317.314363142,0
HDR,D,20201009,000000,25.0256,25.2049,24.6651,24.6651,269.875338752,0
HDR,D,20201012,000000,24.6651,25.2049,24.6651,25.2049,309.934959348,0
HDR,D,20201013,000000,25.2049,25.2049,23.7649,24.3047,3563.19783196,0
HDR,D,20201014,000000,25.2049,25.2049,24.8454,25.0256,169.726287262,0
HDR,D,20201015,000000,24.8454,25.2049,23.7649,24.4849,2136.864498634,0
HDR,D,20201016,000000,25.2049,25.2049,24.1254,25.2049,286.742547424,0
HDR,D,20201019,000000,25.2049,25.2049,24.3047,25.0256,247.73712737,0
HDR,D,20201020,000000,25.2049,25.2049,24.8454,25.0256,266.712737126,0
HDR,D,20201021,000000,25.2049,25.7456,25.2049,25.7456,2526.918699174,0
HDR,D,20201022,000000,25.5653,25.5653,25.5653,25.5653,88.552845528,0
HDR,D,20201023,000000,25.5653,25.5653,24.6651,25.5653,40.059620596,0
HDR,D,20201026,000000,24.3047,25.2049,24.3047,25.2049,1173.325203246,0
HDR,D,20201027,000000,25.3851,25.3851,24.3047,24.3047,206.623306232,0
HDR,D,20201028,000000,25.0256,25.0256,24.3047,24.3047,669.41734417,0
HDR,D,20201029,000000,23.9452,24.8454,23.9452,24.8454,381.620596204,0
HDR,D,20201030,000000,24.8454,24.8454,23.9452,24.4849,598.785907856,0
HDR,D,20201102,000000,24.4849,24.4849,23.9452,23.9452,335.235772356,0
HDR,D,20201103,000000,24.4849,24.6651,24.1254,24.6651,316.2601626,0
HDR,D,20201104,000000,25.0256,25.0256,24.3047,24.6651,186.593495934,0
HDR,D,20201105,000000,24.3047,24.6651,24.1254,24.6651,448.03523035,0
HDR,D,20201106,000000,24.6651,24.6651,24.1254,24.1254,290.959349592,0
HDR,D,20201109,000000,24.3047,24.8454,24.3047,24.6651,296.230352302,0
HDR,D,20201110,000000,24.8454,25.3851,24.4849,25.2049,2273.910569094,0
HDR,D,20201112,000000,25.3851,25.3851,25.2049,25.2049,317.314363142,0
HDR,D,20201113,000000,25.5653,25.9258,25.5653,25.9258,87.498644986,0
HDR,D,20201116,000000,26.1051,26.1051,25.5653,25.5653,696.826558262,0
HDR,D,20201117,000000,26.1051,26.1051,26.1051,26.1051,193.972899728,0
HDR,D,20201118,000000,26.1051,26.1051,25.7456,25.7456,458.57723577,0
HDR,D,20201119,000000,26.1051,26.1051,25.2049,25.3851,623.032520322,0
HDR,D,20201120,000000,25.9258,25.9258,25.9258,25.9258,2.108401084,0
HDR,D,20201123,000000,25.9258,25.9258,25.2049,25.7456,352.102981028,0
