<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ATC,D,20160606,000000,4.53639,4.53639,4.38607,4.52765,18642.358209523,0
ATC,D,20160607,000000,4.52765,4.55416,4.50988,4.53639,11686.746269012,0
ATC,D,20160608,000000,4.54532,4.54532,4.44802,4.46579,15550.74626913,0
ATC,D,20160609,000000,4.44802,4.53639,4.44802,4.50988,71830.029852932,0
ATC,D,20160610,000000,4.48337,4.51881,4.38607,4.50988,88985.283584798,0
ATC,D,20160613,000000,4.43909,4.52765,4.42151,4.50988,87029.597017574,0
ATC,D,20160614,000000,4.43909,4.48337,4.28878,4.40384,107593.65671969,0
ATC,D,20160615,000000,4.39501,4.40384,4.29771,4.33306,37368.134329496,0
ATC,D,20160616,000000,4.29771,4.35073,4.18274,4.23576,96851.283585037,0
ATC,D,20160617,000000,4.23576,4.37733,4.20925,4.28878,78281.014927756,0
ATC,D,20160620,000000,4.28878,4.43909,4.28878,4.43909,71305.835823066,0
ATC,D,20160621,000000,4.44802,4.56299,4.43909,4.56299,33412.477612957,0
ATC,D,20160622,000000,4.58066,4.5896,4.50988,4.57183,54368.910449416,0
ATC,D,20160623,000000,4.57183,4.59834,4.50988,4.55416,42264.044777406,0
ATC,D,20160624,000000,4.20041,4.37733,4.08545,4.28004,172562.82090077,0
ATC,D,20160627,000000,4.33306,4.40384,4.22692,4.28878,63422.328360139,0
ATC,D,20160628,000000,4.29771,4.45686,4.29771,4.42151,95917.208958143,0
ATC,D,20160629,000000,4.42151,4.43035,4.33306,4.42151,82529.149256243,0
ATC,D,20160630,000000,4.42151,4.46579,4.42151,4.45686,51259.791046336,0
ATC,D,20160701,000000,4.45686,4.45686,4.35073,4.45686,13677.44776161,0
ATC,D,20160704,000000,4.3685,4.42151,4.2712,4.33306,88284.985077314,0
ATC,D,20160705,000000,4.32422,4.33306,4.26227,4.31538,28647.358209827,0
ATC,D,20160706,000000,4.2712,4.2712,4.16507,4.23576,47804.6417925,0
ATC,D,20160707,000000,4.23576,4.24469,4.19158,4.22692,42971.552240114,0
ATC,D,20160708,000000,4.24469,4.24469,4.20041,4.23576,10085.328358516,0
ATC,D,20160711,000000,4.31538,4.35073,4.2712,4.2712,28527.895523256,0
ATC,D,20160712,000000,4.28004,4.33306,4.2712,4.31538,37632.805971295,0
