<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BBT,D,20200102,000000,6.14562,6.34646,5.93553,6.20954,24190.921142326,0
BBT,D,20200103,000000,6.30085,6.93094,6.30085,6.74822,48363.465875544,0
BBT,D,20200107,000000,6.75739,7.14093,6.75739,7.12271,29529.808470712,0
BBT,D,20200108,000000,7.66139,9.40549,7.66139,9.40549,248859.81792691,0
BBT,D,20200109,000000,10.4101,12.5924,10.0448,11.5609,338897.73676282,0
BBT,D,20200110,000000,11.8709,11.9624,9.77094,10.9393,166459.99948832,0
BBT,D,20200113,000000,10.9578,10.9578,9.68117,9.90965,111317.80058254,0
BBT,D,20200114,000000,9.95312,10.2269,9.30557,10.1363,76911.757906861,0
BBT,D,20200115,000000,10.1816,10.1816,9.58865,9.59883,28176.439988197,0
BBT,D,20200116,000000,9.59883,9.93554,9.50632,9.80699,23267.776825978,0
BBT,D,20200117,000000,9.80699,9.80699,8.87632,9.27782,32263.569566781,0
BBT,D,20200120,000000,9.27782,9.49707,9.04007,9.36015,15521.579904493,0
BBT,D,20200121,000000,9.49707,9.49707,9.1409,9.3139,4395.2046724473,0
BBT,D,20200122,000000,9.48782,11.314,9.3139,11.141,167113.9834595,0
BBT,D,20200123,000000,10.9578,11.4879,10.0901,10.2269,69725.500980538,0
BBT,D,20200124,000000,10.5017,10.684,10.1363,10.2269,25437.27406592,0
BBT,D,20200127,000000,10.3991,10.3991,9.58865,9.9078,33942.308587025,0
BBT,D,20200128,000000,9.86247,10.1816,9.72556,10.1178,16085.843760622,0
BBT,D,20200129,000000,10.1178,10.2982,10.0595,10.1816,16059.900594822,0
BBT,D,20200130,000000,10.2168,10.9125,9.77094,9.77094,47030.63573262,0
BBT,D,20200131,000000,9.78012,10.0448,9.67931,9.86247,11156.642258812,0
BBT,D,20200203,000000,10.1363,11.0494,9.86247,10.6035,33074.293498,0
BBT,D,20200204,000000,14.0994,15.0671,12.6896,14.9755,313106.98706289,0
BBT,D,20200205,000000,14.7016,17.7887,14.4371,14.7933,432213.14221134,0
BBT,D,20200206,000000,14.611,15.6879,14.5379,15.2132,125673.01899132,0
BBT,D,20200207,000000,15.6147,15.6879,15.0033,15.3409,29574.128045618,0
BBT,D,20200210,000000,15.3409,15.7887,14.9773,15.414,44559.549190266,0
BBT,D,20200211,000000,15.6147,15.7341,14.6286,15.1402,41755.52535349,0
BBT,D,20200212,000000,15.4779,15.8525,15.0671,15.3872,51783.639900045,0
BBT,D,20200213,000000,15.5149,15.7063,15.0671,15.3409,6006.9238477101,0
BBT,D,20200214,000000,15.3409,15.5241,15.0764,15.5241,23094.822387318,0
BBT,D,20200217,000000,15.7063,15.7063,15.1124,15.4686,19070.388792748,0
BBT,D,20200218,000000,15.4686,15.5954,15.3595,15.5056,6645.7743055105,0
BBT,D,20200219,000000,15.5056,15.5241,14.8293,15.0578,28586.125814773,0
BBT,D,20200220,000000,15.2864,15.4584,15.1587,15.2095,13416.94057905,0
BBT,D,20200221,000000,15.4232,15.4232,14.9755,15.3872,16519.310822513,0
BBT,D,20200224,000000,15.4603,15.4603,14.0625,15.2502,92549.001092208,0
BBT,D,20200225,000000,15.0671,15.2502,13.7904,14.1633,52646.250162863,0
BBT,D,20200226,000000,13.9255,14.6018,12.5342,14.5176,67161.451427403,0
BBT,D,20200227,000000,14.5009,14.5009,13.3409,13.697,33069.969637034,0
BBT,D,20200228,000000,12.6017,13.697,12.0716,13.1493,89009.920891128,0
BBT,D,20200302,000000,13.4232,15.7434,13.4232,15.5241,130152.53895262,0
BBT,D,20200303,000000,15.9802,16.0718,15.2502,15.7063,77985.156391795,0
