<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20110228,000000,6.57239,6.73484,6.44313,6.44313,16417.351778508,0
MCR,D,20110301,000000,6.48384,6.57239,6.44313,6.46177,19063.683794294,0
MCR,D,20110302,000000,6.60568,6.60939,6.48384,6.48384,2979.6205533328,0
MCR,D,20110303,000000,6.55394,6.60939,6.47281,6.59826,11883.786561158,0
MCR,D,20110304,000000,6.55394,6.55394,6.28448,6.55032,5907.7233201048,0
MCR,D,20110307,000000,6.57239,6.64639,6.35458,6.64639,20541.92885357,0
MCR,D,20110308,000000,6.46177,6.56126,6.39158,6.49849,6249.4229248448,0
MCR,D,20110309,000000,6.49849,6.57239,6.46539,6.55394,4740.6877469928,0
MCR,D,20110310,000000,6.53548,6.53548,6.3951,6.51694,12887.857707394,0
MCR,D,20110311,000000,6.51694,6.51694,6.3951,6.5059,11115.225296342,0
MCR,D,20110314,000000,6.42477,6.49849,6.40623,6.49849,27805.936758642,0
MCR,D,20110315,000000,6.5022,6.5022,6.36561,6.42097,6159.0039525136,0
MCR,D,20110316,000000,6.38777,6.42097,6.38777,6.38777,10237.32015801,0
MCR,D,20110317,000000,6.41735,6.64639,6.41735,6.64639,22497.501976082,0
MCR,D,20110318,000000,6.64258,6.64639,6.52436,6.52436,18654.695652006,0
MCR,D,20110321,000000,6.47642,6.59455,6.42477,6.59455,24400.505928634,0
MCR,D,20110322,000000,6.57239,6.57239,6.46539,6.53548,286984.56126223,0
MCR,D,20110323,000000,6.5022,6.58713,6.5022,6.58713,186430.25296274,0
MCR,D,20110324,000000,6.51323,6.60939,6.5059,6.60939,14176.853754813,0
MCR,D,20110325,000000,6.64258,6.79029,6.60939,6.67568,21038.181817992,0
MCR,D,20110328,000000,6.6131,6.64258,6.59094,6.63145,25661.114624274,0
MCR,D,20110329,000000,6.58713,6.60939,6.5059,6.60939,15447.976284446,0
MCR,D,20110330,000000,6.62413,6.62413,6.55394,6.62413,7648.81422918,0
MCR,D,20110331,000000,6.62784,6.62784,6.55394,6.55394,10171.083003861,0
MCR,D,20110401,000000,6.62784,6.69423,6.55394,6.69423,150005.07509746,0
MCR,D,20110404,000000,6.71268,6.7201,6.62784,6.7201,16011.517786417,0
MCR,D,20110405,000000,6.7201,6.7201,6.60939,6.71648,9284.7667983352,0
MCR,D,20110406,000000,6.68319,6.7201,6.60939,6.71648,7388.0711461784,0
MCR,D,20110407,000000,6.7201,6.7201,6.65371,6.70907,7417.509881356,0
MCR,D,20110408,000000,6.65723,6.70907,6.65371,6.68319,11749.20948606,0
MCR,D,20110411,000000,6.6131,6.69061,6.5761,6.5761,12088.806324002,0
MCR,D,20110412,000000,6.60939,6.60939,6.48022,6.60939,13455.604742962,0
MCR,D,20110413,000000,6.60939,6.64639,6.48022,6.49487,33913.422924595,0
MCR,D,20110414,000000,6.48022,6.49849,6.45055,6.45797,6476.521739072,0
MCR,D,20110415,000000,6.46177,6.59094,6.42839,6.57981,3297.1383398912,0
MCR,D,20110418,000000,6.57981,6.57981,6.39158,6.42477,6039.1462450048,0
MCR,D,20110419,000000,6.3951,6.57239,6.39158,6.49849,5024.5612647768,0
MCR,D,20110420,000000,6.56126,6.56126,6.40623,6.49487,3854.3715414672,0
MCR,D,20110421,000000,6.55394,6.55394,6.39158,6.46177,9246.916995964,0
MCR,D,20110426,000000,6.46177,6.46177,6.28068,6.38416,17798.869565057,0
MCR,D,20110427,000000,6.35078,6.38416,6.31406,6.31406,4508.3320157696,0
MCR,D,20110428,000000,6.35078,6.45797,6.35078,6.35078,9189.090909008,0
MCR,D,20110429,000000,6.325,6.36561,6.325,6.34345,2540.1422924672,0
MCR,D,20110502,000000,6.32871,6.3619,6.32871,6.3619,4005.770750952,0
MCR,D,20110504,000000,6.36561,6.36561,6.33984,6.36561,1403.596837932,0
MCR,D,20110505,000000,6.36561,6.45797,6.33242,6.45435,1193.320158092,0
MCR,D,20110506,000000,6.33242,6.33242,6.27697,6.27697,15441.66798405,0
MCR,D,20110509,000000,6.24748,6.24748,6.09245,6.1478,4085.6758892912,0
MCR,D,20110510,000000,6.20316,6.20316,6.01493,6.01493,6491.2411066608,0
MCR,D,20110511,000000,6.01855,6.09245,5.74158,5.83393,23325.992094651,0
MCR,D,20110512,000000,5.90774,5.90774,5.53842,5.61242,20724.86956503,0
MCR,D,20110513,000000,5.57551,5.90774,5.43512,5.49058,45163.225296035,0
MCR,D,20110516,000000,5.53842,5.53842,5.19516,5.24309,16688.608695502,0
MCR,D,20110517,000000,5.16928,5.16928,5.02167,5.08064,58271.873517261,0
MCR,D,20110518,000000,5.09557,5.12867,4.87757,5.09557,21267.383399018,0
MCR,D,20110519,000000,5.12867,5.44996,5.12867,5.43893,168098.33201429,0
MCR,D,20110520,000000,5.49799,5.5718,5.15093,5.43151,18253.067193511,0
MCR,D,20110523,000000,5.20619,5.29854,5.09557,5.28009,12193.944663922,0
MCR,D,20110524,000000,5.28009,5.36493,5.02538,5.35399,4083.5731224928,0
MCR,D,20110525,000000,5.34287,5.34287,5.16928,5.16928,17623.28853739,0
MCR,D,20110526,000000,5.33193,5.33193,5.02899,5.15825,11827.011857601,0
MCR,D,20110527,000000,5.16187,5.35399,5.16187,5.31699,42550.537549023,0
MCR,D,20110530,000000,5.35019,5.35019,5.24309,5.2469,4515.691699564,0
MCR,D,20110531,000000,5.34287,5.34287,5.24309,5.26164,15965.256916852,0
MCR,D,20110601,000000,5.34287,5.34287,5.13248,5.20619,16448.893280484,0
MCR,D,20110602,000000,5.13248,5.28009,5.09557,5.15093,4150.8616600416,0
MCR,D,20110603,000000,5.13248,5.13248,4.91077,4.99951,30381.826086682,0
MCR,D,20110606,000000,5.00322,5.03641,4.80386,4.9589,29534.411066927,0
MCR,D,20110607,000000,4.9589,4.9589,4.81128,4.87396,19096.27667967,0
MCR,D,20110608,000000,4.87396,4.87396,4.8186,4.85541,6714.1343872912,0
MCR,D,20110609,000000,4.81128,4.87396,4.55267,4.79273,22427.059288335,0
MCR,D,20110610,000000,4.63389,4.78151,4.63019,4.67089,10563.249011762,0
MCR,D,20110613,000000,4.72625,4.96251,4.5268,4.81128,12672.324110558,0
MCR,D,20110614,000000,4.80015,4.87396,4.60441,4.65986,43152.980236765,0
MCR,D,20110615,000000,4.79644,4.79644,4.59699,4.65606,5374.6719367104,0
MCR,D,20110616,000000,4.65244,4.68193,4.57854,4.58967,516627.7233155,0
MCR,D,20110617,000000,4.73728,5.13248,4.54154,5.12867,26774.529644027,0
MCR,D,20110620,000000,4.80015,5.08806,4.80015,4.87396,841772.24505169,0
MCR,D,20110621,000000,5.01787,5.01787,4.82222,4.89232,125984.11857594,0
MCR,D,20110622,000000,4.87025,5.02167,4.87025,5.02167,147747.75493938,0
MCR,D,20110624,000000,4.82222,5.02167,4.82222,4.85541,9881.9525690808,0
MCR,D,20110627,000000,4.83706,4.96631,4.80015,4.87396,12761.69169949,0
MCR,D,20110628,000000,4.80015,4.92932,4.80015,4.80748,24417.328063021,0
MCR,D,20110629,000000,4.83706,4.97364,4.8186,4.90344,13569.154150075,0
MCR,D,20110630,000000,4.9589,4.98477,4.83706,4.83706,24099.810276462,0
MCR,D,20110701,000000,4.91077,4.98477,4.72625,4.83706,75002.53754873,0
MCR,D,20110704,000000,4.80015,4.80015,4.72625,4.72625,31870.58497995,0
MCR,D,20110705,000000,4.84438,4.84438,4.65244,4.68925,11675.612648116,0
MCR,D,20110706,000000,4.80015,4.80015,4.43083,4.48628,18871.280632241,0
MCR,D,20110707,000000,4.57854,4.68193,4.51215,4.61554,2506.4980236928,0
MCR,D,20110708,000000,4.51576,4.57854,4.51576,4.57854,27797.525691449,0
MCR,D,20110711,000000,4.61554,4.61554,4.36444,4.59699,52014.039525222,0
MCR,D,20110712,000000,4.2758,4.64512,4.2758,4.64512,28982.434782347,0
MCR,D,20110713,000000,4.64512,4.72625,4.5637,4.71512,15083.146244923,0
MCR,D,20110714,000000,4.78902,4.78902,4.74841,4.74841,2255.217391284,0
MCR,D,20110715,000000,4.68925,4.68925,4.5637,4.68925,8604.5217390528,0
MCR,D,20110718,000000,4.58225,4.68564,4.46773,4.65244,1131.2885375392,0
MCR,D,20110719,000000,4.46402,4.65244,4.46402,4.65244,263789.99209248,0
